Name,Code,StartDate,EndDate,PolicyType,PolicyContent,PolicyValue,Flag
Greece,GRC,20200310,20200510,C1,School closing,3,1
Greece,GRC,20200312,20200504,C2,Workplace closing,2,1
Greece,GRC,20200314,,C5,Close public transport,1,1
Greece,GRC,20200314,,C8,International travel controls,3,
Greece,GRC,20200318,20200504,C4,Restrictions on gatherings,4,1
Greece,GRC,20200318,20200324,E1,Income support,1,0
Greece,GRC,20200321,20200322,C7,Restrictions on internal movement,2,0
Greece,GRC,20200323,20200529,C6,Stay at home requirements,2,1
Greece,GRC,20200323,20200503,C7,Restrictions on internal movement,2,1
Greece,GRC,20200325,,E1,Income support,1,1
Greece,GRC,20200325,,E2,Debt/contract relief,1,
Greece,GRC,20200408,,H2,Testing policy,2,
Greece,GRC,20200504,20200529,C7,Restrictions on internal movement,2,0
Greece,GRC,20200505,,C2,Workplace closing,1,1
Greece,GRC,20200505,,C3,Cancel public events,2,0
Greece,GRC,20200505,,C4,Restrictions on gatherings,3,1
Greece,GRC,20200511,,C1,School closing,2,1
Greece,GRC,20200530,,C6,Stay at home requirements,1,1
Greece,GRC,20200530,,C7,Restrictions on internal movement,1,1
Greece,GRC,20200530,,H3,Contact tracing,2,
Greenland,GRL,20200301,,H2,Testing policy,3,
Greenland,GRL,20200301,20200323,H3,Contact tracing,1,
Greenland,GRL,20200302,20200325,H1,Public information campaigns,1,1
Greenland,GRL,20200313,20200317,C4,Restrictions on gatherings,2,1
Greenland,GRL,20200313,20200417,C5,Close public transport,1,1
Greenland,GRL,20200313,20200317,C7,Restrictions on internal movement,1,1
Greenland,GRL,20200313,,C8,International travel controls,4,
Greenland,GRL,20200318,20200518,C2,Workplace closing,2,1
Greenland,GRL,20200318,20200517,C3,Cancel public events,2,1
Greenland,GRL,20200318,20200424,C4,Restrictions on gatherings,3,1
Greenland,GRL,20200318,,C6,Stay at home requirements,1,1
Greenland,GRL,20200318,20200421,C7,Restrictions on internal movement,2,0
Greenland,GRL,20200319,20200413,C1,School closing,3,1
Greenland,GRL,20200324,,H3,Contact tracing,2,
Greenland,GRL,20200326,,H1,Public information campaigns,2,1
Greenland,GRL,20200414,20200517,C1,School closing,3,0
Greenland,GRL,20200418,20200518,C5,Close public transport,2,1
Greenland,GRL,20200422,,C7,Restrictions on internal movement,1,1
Greenland,GRL,20200425,,C4,Restrictions on gatherings,2,1
Greenland,GRL,20200518,,C1,School closing,2,1
Greenland,GRL,20200518,,C3,Cancel public events,1,1
Greenland,GRL,20200519,,C2,Workplace closing,0,
Greenland,GRL,20200519,20200527,C5,Close public transport,0,
Greenland,GRL,20200528,,C5,Close public transport,2,1
Guatemala,GTM,20200121,20200130,C8,International travel controls,1,
Guatemala,GTM,20200128,20200305,H1,Public information campaigns,1,1
Guatemala,GTM,20200131,20200311,C8,International travel controls,2,
Guatemala,GTM,20200306,20200316,C7,Restrictions on internal movement,2,0
Guatemala,GTM,20200306,,H1,Public information campaigns,2,1
Guatemala,GTM,20200309,20200316,C3,Cancel public events,1,1
Guatemala,GTM,20200312,20200417,C8,International travel controls,3,
Guatemala,GTM,20200313,20200325,H2,Testing policy,1,
Guatemala,GTM,20200315,20200321,C4,Restrictions on gatherings,3,1
Guatemala,GTM,20200316,,C1,School closing,3,1
Guatemala,GTM,20200317,,C2,Workplace closing,3,1
Guatemala,GTM,20200317,,C3,Cancel public events,2,1
Guatemala,GTM,20200317,,C5,Close public transport,2,1
Guatemala,GTM,20200317,,C7,Restrictions on internal movement,2,1
Guatemala,GTM,20200322,,C4,Restrictions on gatherings,4,1
Guatemala,GTM,20200322,,C6,Stay at home requirements,2,1
Guatemala,GTM,20200326,,H2,Testing policy,2,
Guatemala,GTM,20200418,,C8,International travel controls,4,
Guatemala,GTM,20200421,,E1,Income support,1,1
Guatemala,GTM,20200421,,E2,Debt/contract relief,2,
Guam,GUM,20200207,,H1,Public information campaigns,2,1
Guam,GUM,20200312,20200408,H2,Testing policy,1,
Guam,GUM,20200316,,C1,School closing,3,1
Guam,GUM,20200316,20200319,C2,Workplace closing,2,1
Guam,GUM,20200316,20200319,C3,Cancel public events,1,1
Guam,GUM,20200316,20200319,C4,Restrictions on gatherings,3,1
Guam,GUM,20200316,,C6,Stay at home requirements,1,1
Guam,GUM,20200316,,C8,International travel controls,3,
Guam,GUM,20200320,20200509,C2,Workplace closing,3,1
Guam,GUM,20200320,,C3,Cancel public events,2,1
Guam,GUM,20200320,,C4,Restrictions on gatherings,4,1
Guam,GUM,20200408,20200603,H3,Contact tracing,1,
Guam,GUM,20200409,20200506,H2,Testing policy,2,
Guam,GUM,20200411,20200427,C5,Close public transport,2,0
Guam,GUM,20200417,20200504,E1,Income support,1,0
Guam,GUM,20200428,,C5,Close public transport,1,1
Guam,GUM,20200505,,E1,Income support,1,1
Guam,GUM,20200507,,H2,Testing policy,3,
Guam,GUM,20200510,,C2,Workplace closing,2,1
Guam,GUM,20200604,,H3,Contact tracing,2,
Guyana,GUY,20200118,20200317,C8,International travel controls,1,
Guyana,GUY,20200205,20200206,H1,Public information campaigns,1,1
Guyana,GUY,20200207,,H1,Public information campaigns,2,1
Guyana,GUY,20200221,,H2,Testing policy,1,
Guyana,GUY,20200311,20200402,C3,Cancel public events,1,1
Guyana,GUY,20200311,20200402,C7,Restrictions on internal movement,1,1
Guyana,GUY,20200312,,H3,Contact tracing,2,
Guyana,GUY,20200316,,C1,School closing,3,1
Guyana,GUY,20200318,20200326,C8,International travel controls,3,
Guyana,GUY,20200326,20200402,C6,Stay at home requirements,1,1
Guyana,GUY,20200326,,E2,Debt/contract relief,1,
Guyana,GUY,20200327,,C8,International travel controls,4,
Guyana,GUY,20200328,20200402,C2,Workplace closing,3,0
Guyana,GUY,20200403,,C2,Workplace closing,3,1
Guyana,GUY,20200403,,C3,Cancel public events,2,1
Guyana,GUY,20200403,,C4,Restrictions on gatherings,4,1
Guyana,GUY,20200403,,C6,Stay at home requirements,2,1
Guyana,GUY,20200403,,C7,Restrictions on internal movement,2,1
Guyana,GUY,20200409,,C5,Close public transport,1,1
Hong Kong,HKG,20200113,20200218,H2,Testing policy,1,
Hong Kong,HKG,20200122,,H3,Contact tracing,2,
Hong Kong,HKG,20200125,20200526,C1,School closing,3,1
Hong Kong,HKG,20200126,,C3,Cancel public events,2,1
Hong Kong,HKG,20200127,20200405,C8,International travel controls,3,
Hong Kong,HKG,20200128,20200128,C2,Workplace closing,1,1
Hong Kong,HKG,20200129,20200301,C2,Workplace closing,2,1
Hong Kong,HKG,20200208,,C6,Stay at home requirements,1,1
Hong Kong,HKG,20200219,,H2,Testing policy,2,
Hong Kong,HKG,20200226,,E1,Income support,2,1
Hong Kong,HKG,20200226,,E2,Debt/contract relief,2,
Hong Kong,HKG,20200302,20200322,C2,Workplace closing,0,
Hong Kong,HKG,20200323,20200528,C2,Workplace closing,2,1
Hong Kong,HKG,20200329,20200507,C4,Restrictions on gatherings,4,1
Hong Kong,HKG,20200406,,C8,International travel controls,4,
Hong Kong,HKG,20200508,,C4,Restrictions on gatherings,3,1
Hong Kong,HKG,20200527,,C1,School closing,2,1
Hong Kong,HKG,20200529,,C2,Workplace closing,0,
Honduras,HND,20200302,,H1,Public information campaigns,2,1
Honduras,HND,20200304,,H2,Testing policy,1,
Honduras,HND,20200304,,H3,Contact tracing,1,
Honduras,HND,20200313,,C1,School closing,3,1
Honduras,HND,20200313,,C3,Cancel public events,2,1
Honduras,HND,20200316,20200319,C2,Workplace closing,2,1
Honduras,HND,20200316,,C4,Restrictions on gatherings,4,1
Honduras,HND,20200316,,C5,Close public transport,2,1
Honduras,HND,20200316,,C6,Stay at home requirements,3,1
Honduras,HND,20200316,,C7,Restrictions on internal movement,2,1
Honduras,HND,20200316,20200320,C8,International travel controls,3,
Honduras,HND,20200320,,C2,Workplace closing,3,1
Honduras,HND,20200321,,C8,International travel controls,4,
Honduras,HND,20200403,,E1,Income support,2,0
Honduras,HND,20200403,,E2,Debt/contract relief,2,
Croatia,HRV,20200127,20200130,H1,Public information campaigns,1,1
Croatia,HRV,20200131,,H1,Public information campaigns,2,1
Croatia,HRV,20200203,20200401,H2,Testing policy,1,
Croatia,HRV,20200203,,H3,Contact tracing,2,
Croatia,HRV,20200204,20200314,C8,International travel controls,1,
Croatia,HRV,20200310,20200317,C3,Cancel public events,2,0
Croatia,HRV,20200313,20200313,C1,School closing,3,0
Croatia,HRV,20200314,20200510,C1,School closing,3,1
Croatia,HRV,20200314,20200319,C2,Workplace closing,2,0
Croatia,HRV,20200315,20200318,C8,International travel controls,2,
Croatia,HRV,20200317,20200331,E1,Income support,1,0
Croatia,HRV,20200317,,E2,Debt/contract relief,2,
Croatia,HRV,20200318,20200525,C3,Cancel public events,2,1
Croatia,HRV,20200319,20200527,C8,International travel controls,4,
Croatia,HRV,20200320,20200426,C2,Workplace closing,3,1
Croatia,HRV,20200320,20200510,C4,Restrictions on gatherings,4,1
Croatia,HRV,20200321,20200321,C5,Close public transport,2,0
Croatia,HRV,20200322,20200426,C5,Close public transport,2,1
Croatia,HRV,20200323,20200510,C6,Stay at home requirements,2,1
Croatia,HRV,20200323,20200510,C7,Restrictions on internal movement,2,1
Croatia,HRV,20200401,,E1,Income support,2,0
Croatia,HRV,20200402,20200503,H2,Testing policy,2,
Croatia,HRV,20200427,20200510,C2,Workplace closing,2,1
Croatia,HRV,20200427,20200510,C5,Close public transport,2,0
Croatia,HRV,20200504,,H2,Testing policy,3,
Croatia,HRV,20200511,,C1,School closing,2,1
Croatia,HRV,20200511,,C2,Workplace closing,1,1
Croatia,HRV,20200511,20200525,C4,Restrictions on gatherings,3,1
Croatia,HRV,20200511,20200604,C5,Close public transport,1,1
Croatia,HRV,20200511,,C6,Stay at home requirements,1,1
Croatia,HRV,20200511,20200524,C7,Restrictions on internal movement,2,0
Croatia,HRV,20200525,,C7,Restrictions on internal movement,0,
Croatia,HRV,20200526,20200604,C3,Cancel public events,1,1
Croatia,HRV,20200526,,C4,Restrictions on gatherings,2,1
Croatia,HRV,20200528,,C8,International travel controls,3,
Croatia,HRV,20200605,,C3,Cancel public events,0,
Croatia,HRV,20200605,,C5,Close public transport,0,
Haiti,HTI,20200303,20200311,H1,Public information campaigns,1,1
Haiti,HTI,20200312,20200315,C8,International travel controls,1,
Haiti,HTI,20200312,,H1,Public information campaigns,2,1
Haiti,HTI,20200316,20200418,C8,International travel controls,3,
Haiti,HTI,20200319,,C1,School closing,3,1
Haiti,HTI,20200319,20200419,C2,Workplace closing,3,1
Haiti,HTI,20200319,,C3,Cancel public events,2,1
Haiti,HTI,20200319,,C4,Restrictions on gatherings,4,1
Haiti,HTI,20200319,,C6,Stay at home requirements,1,1
Haiti,HTI,20200319,,C7,Restrictions on internal movement,2,0
Haiti,HTI,20200319,,H2,Testing policy,1,
Haiti,HTI,20200406,,C5,Close public transport,2,0
Haiti,HTI,20200419,,C8,International travel controls,4,
Haiti,HTI,20200420,,C2,Workplace closing,2,1
Haiti,HTI,20200520,,E2,Debt/contract relief,1,
Hungary,HUN,20200128,,H3,Contact tracing,2,
Hungary,HUN,20200228,20200229,H1,Public information campaigns,1,1
Hungary,HUN,20200228,,H2,Testing policy,1,
Hungary,HUN,20200301,,H1,Public information campaigns,2,1
Hungary,HUN,20200309,20200315,C8,International travel controls,3,
Hungary,HUN,20200311,20200503,C1,School closing,3,1
Hungary,HUN,20200311,,C3,Cancel public events,2,1
Hungary,HUN,20200311,,C4,Restrictions on gatherings,1,1
Hungary,HUN,20200311,20200327,C7,Restrictions on internal movement,1,1
Hungary,HUN,20200312,20200326,C6,Stay at home requirements,1,1
Hungary,HUN,20200316,20200517,C2,Workplace closing,2,0
Hungary,HUN,20200316,,C5,Close public transport,1,1
Hungary,HUN,20200316,20200503,C8,International travel controls,4,
Hungary,HUN,20200318,,E2,Debt/contract relief,2,
Hungary,HUN,20200327,20200503,C6,Stay at home requirements,2,1
Hungary,HUN,20200328,20200503,C7,Restrictions on internal movement,2,1
Hungary,HUN,20200416,,E1,Income support,1,1
Hungary,HUN,20200504,,C1,School closing,2,1
Hungary,HUN,20200504,20200517,C6,Stay at home requirements,2,0
Hungary,HUN,20200504,,C7,Restrictions on internal movement,1,1
Hungary,HUN,20200504,,C8,International travel controls,3,
Hungary,HUN,20200518,,C2,Workplace closing,2,1
Hungary,HUN,20200518,,C6,Stay at home requirements,1,1
Indonesia,IDN,20200103,20200128,H1,Public information campaigns,1,1
Indonesia,IDN,20200118,20200204,C8,International travel controls,1,
Indonesia,IDN,20200129,,H1,Public information campaigns,2,1
Indonesia,IDN,20200203,20200325,C1,School closing,3,0
Indonesia,IDN,20200205,20200318,C8,International travel controls,3,
Indonesia,IDN,20200217,,H2,Testing policy,1,
Indonesia,IDN,20200303,,C3,Cancel public events,2,0
Indonesia,IDN,20200315,20200409,C2,Workplace closing,1,1
Indonesia,IDN,20200315,,H3,Contact tracing,1,
Indonesia,IDN,20200316,20200316,C5,Close public transport,1,0
Indonesia,IDN,20200317,20200322,C5,Close public transport,0,
Indonesia,IDN,20200319,,C8,International travel controls,4,
Indonesia,IDN,20200323,20200519,C5,Close public transport,1,0
Indonesia,IDN,20200326,,C1,School closing,3,1
Indonesia,IDN,20200329,20200423,C7,Restrictions on internal movement,1,0
Indonesia,IDN,20200407,,C4,Restrictions on gatherings,4,0
Indonesia,IDN,20200410,20200607,C2,Workplace closing,3,0
Indonesia,IDN,20200410,,C6,Stay at home requirements,2,0
Indonesia,IDN,20200424,20200502,C7,Restrictions on internal movement,2,1
Indonesia,IDN,20200503,,C7,Restrictions on internal movement,1,1
Indonesia,IDN,20200520,,C5,Close public transport,0,
Indonesia,IDN,20200608,,C2,Workplace closing,2,0
India,IND,20200125,20200304,H1,Public information campaigns,1,1
India,IND,20200125,20200408,H2,Testing policy,1,
India,IND,20200126,20200321,C6,Stay at home requirements,1,0
India,IND,20200126,20200312,C8,International travel controls,1,
India,IND,20200126,20200130,H3,Contact tracing,1,
India,IND,20200131,,H3,Contact tracing,2,
India,IND,20200301,,E2,Debt/contract relief,2,
India,IND,20200304,20200312,C1,School closing,2,0
India,IND,20200305,20200313,C3,Cancel public events,1,1
India,IND,20200305,,H1,Public information campaigns,2,1
India,IND,20200313,20200317,C1,School closing,3,0
India,IND,20200313,20200314,C8,International travel controls,2,
India,IND,20200314,20200321,C3,Cancel public events,2,0
India,IND,20200315,20200321,C8,International travel controls,3,
India,IND,20200316,20200320,C2,Workplace closing,1,1
India,IND,20200316,20200319,C7,Restrictions on internal movement,1,1
India,IND,20200318,,C1,School closing,3,1
India,IND,20200319,20200321,C4,Restrictions on gatherings,4,0
India,IND,20200320,20200321,C5,Close public transport,2,0
India,IND,20200320,20200321,C7,Restrictions on internal movement,2,0
India,IND,20200320,,E1,Income support,1,1
India,IND,20200321,20200321,C2,Workplace closing,3,0
India,IND,20200322,20200322,C2,Workplace closing,3,1
India,IND,20200322,20200322,C3,Cancel public events,2,1
India,IND,20200322,20200322,C4,Restrictions on gatherings,4,1
India,IND,20200322,20200322,C5,Close public transport,2,1
India,IND,20200322,20200322,C6,Stay at home requirements,3,1
India,IND,20200322,20200322,C7,Restrictions on internal movement,2,1
India,IND,20200322,20200517,C8,International travel controls,4,
India,IND,20200323,20200324,C2,Workplace closing,3,0
India,IND,20200323,20200324,C3,Cancel public events,2,0
India,IND,20200323,20200324,C4,Restrictions on gatherings,4,0
India,IND,20200323,20200324,C5,Close public transport,2,0
India,IND,20200323,20200324,C6,Stay at home requirements,3,0
India,IND,20200323,20200324,C7,Restrictions on internal movement,2,0
India,IND,20200325,20200419,C2,Workplace closing,3,1
India,IND,20200325,,C3,Cancel public events,2,1
India,IND,20200325,20200503,C4,Restrictions on gatherings,4,1
India,IND,20200325,20200503,C5,Close public transport,2,1
India,IND,20200325,20200503,C6,Stay at home requirements,3,1
India,IND,20200325,20200503,C7,Restrictions on internal movement,2,1
India,IND,20200409,,H2,Testing policy,3,
India,IND,20200420,20200503,C2,Workplace closing,2,1
India,IND,20200504,20200531,C2,Workplace closing,2,0
India,IND,20200504,,C4,Restrictions on gatherings,4,0
India,IND,20200504,,C5,Close public transport,2,0
India,IND,20200504,,C6,Stay at home requirements,2,0
India,IND,20200504,,C7,Restrictions on internal movement,2,0
India,IND,20200518,,C8,International travel controls,3,
India,IND,20200601,,C2,Workplace closing,1,0
Ireland,IRL,20200204,20200228,H1,Public information campaigns,1,1
Ireland,IRL,20200225,20200323,H2,Testing policy,2,
Ireland,IRL,20200225,,H3,Contact tracing,1,
Ireland,IRL,20200229,,H1,Public information campaigns,2,1
Ireland,IRL,20200312,20200326,C2,Workplace closing,1,1
Ireland,IRL,20200312,,C3,Cancel public events,2,1
Ireland,IRL,20200312,20200314,C4,Restrictions on gatherings,2,1
Ireland,IRL,20200313,,C1,School closing,3,1
Ireland,IRL,20200315,,C4,Restrictions on gatherings,4,1
Ireland,IRL,20200315,20200323,E1,Income support,1,1
Ireland,IRL,20200324,,E1,Income support,2,1
Ireland,IRL,20200324,,E2,Debt/contract relief,2,
Ireland,IRL,20200324,20200517,H2,Testing policy,1,
Ireland,IRL,20200326,20200327,C6,Stay at home requirements,1,1
Ireland,IRL,20200326,20200327,C7,Restrictions on internal movement,1,1
Ireland,IRL,20200327,20200517,C2,Workplace closing,3,1
Ireland,IRL,20200327,,C5,Close public transport,2,1
Ireland,IRL,20200328,20200517,C6,Stay at home requirements,2,1
Ireland,IRL,20200328,20200517,C7,Restrictions on internal movement,2,1
Ireland,IRL,20200406,,C8,International travel controls,2,
Ireland,IRL,20200518,,C2,Workplace closing,2,1
Ireland,IRL,20200518,,C6,Stay at home requirements,1,1
Ireland,IRL,20200518,,C7,Restrictions on internal movement,1,1
Ireland,IRL,20200518,,H2,Testing policy,2,
Iran,IRN,20200220,20200221,C3,Cancel public events,1,0
Iran,IRN,20200222,20200508,C3,Cancel public events,2,1
Iran,IRN,20200226,20200312,C2,Workplace closing,1,0
Iran,IRN,20200226,20200516,H1,Public information campaigns,1,1
Iran,IRN,20200305,20200515,C1,School closing,3,1
Iran,IRN,20200305,20200410,C7,Restrictions on internal movement,2,1
Iran,IRN,20200313,20200321,C2,Workplace closing,0,
Iran,IRN,20200315,,E2,Debt/contract relief,2,
Iran,IRN,20200319,,C6,Stay at home requirements,1,1
Iran,IRN,20200322,20200404,C2,Workplace closing,3,0
Iran,IRN,20200327,,C5,Close public transport,2,0
Iran,IRN,20200405,20200410,C2,Workplace closing,3,1
Iran,IRN,20200407,20200516,E1,Income support,1,0
Iran,IRN,20200411,20200516,C2,Workplace closing,2,0
Iran,IRN,20200411,,C7,Restrictions on internal movement,2,0
Iran,IRN,20200419,20200525,C4,Restrictions on gatherings,1,1
Iran,IRN,20200509,,C3,Cancel public events,2,0
Iran,IRN,20200516,,C1,School closing,2,0
Iran,IRN,20200517,,C2,Workplace closing,2,1
Iran,IRN,20200517,,E1,Income support,1,1
Iran,IRN,20200517,,H1,Public information campaigns,2,1
Iran,IRN,20200517,,H2,Testing policy,2,
Iran,IRN,20200517,,H3,Contact tracing,2,
Iran,IRN,20200526,,C4,Restrictions on gatherings,0,
Iraq,IRQ,20200219,20200222,H1,Public information campaigns,1,0
Iraq,IRQ,20200220,20200316,C8,International travel controls,3,
Iraq,IRQ,20200223,,H1,Public information campaigns,2,1
Iraq,IRQ,20200224,20200325,H2,Testing policy,1,
Iraq,IRQ,20200225,20200226,C1,School closing,3,0
Iraq,IRQ,20200225,20200510,C3,Cancel public events,2,1
